ExportDate;StudioVersionRec;StudioProjectName;StudioTestName;ParticipantName;[Q01]Value;RecordingName;RecordingDate;RecordingDuration;RecordingResolution;FixationFilter;MediaName;MediaPosX (ADCSpx);MediaPosY (ADCSpx);MediaWidth;MediaHeight;SegmentName;SegmentStart;SegmentEnd;SegmentDuration;SceneName;SceneSegmentStart;SceneSegmentEnd;SceneSegmentDuration;RecordingTimestamp;LocalTimeStamp;EyeTrackerTimestamp;MouseEventIndex;MouseEvent;MouseEventX (ADCSpx);MouseEventY (ADCSpx);MouseEventX (MCSpx);MouseEventY (MCSpx);KeyPressEventIndex;KeyPressEvent;StudioEventIndex;StudioEvent;StudioEventData;ExternalEventIndex;ExternalEvent;ExternalEventValue;EventMarkerValue;FixationIndex;SaccadeIndex;GazeEventType;GazeEventDuration;FixationPointX (MCSpx);FixationPointY (MCSpx);AOI[CatUL_face]Hit;AOI[CatUR_face]Hit;AOI[CatLR_face]Hit;AOI[CatLL_face]Hit;AOI[CatUL_body]Hit;AOI[CatUR_body]Hit;AOI[CatLL_body]Hit;AOI[CatLR_body]Hit;AOI[DogUL_body]Hit;AOI[DogUR_body]Hit;AOI[DogLL_body]Hit;AOI[DogLR_body]Hit;AOI[DogUL_face]Hit;AOI[DogUR_face]Hit;AOI[DogLL_face]Hit;AOI[DogLR_face]Hit;AOI[BabyUL_body]Hit;AOI[BabyUR_body]Hit;AOI[BabyLL_body]Hit;AOI[BabyLR_body]Hit;AOI[BabyUL_face]Hit;AOI[BabyUR_face]Hit;AOI[BabyLL_face]Hit;AOI[BabyLR_face]Hit;GazePointIndex;GazePointLeftX (ADCSpx);GazePointLeftY (ADCSpx);GazePointRightX (ADCSpx);GazePointRightY (ADCSpx);GazePointX (ADCSpx);GazePointY (ADCSpx);GazePointX (MCSpx);GazePointY (MCSpx);GazePointLeftX (ADCSmm);GazePointLeftY (ADCSmm);GazePointRightX (ADCSmm);GazePointRightY (ADCSmm);StrictAverageGazePointX (ADCSmm);StrictAverageGazePointY (ADCSmm);EyePosLeftX (ADCSmm);EyePosLeftY (ADCSmm);EyePosLeftZ (ADCSmm);EyePosRightX (ADCSmm);EyePosRightY (ADCSmm);EyePosRightZ (ADCSmm);CamLeftX;CamLeftY;CamRightX;CamRightY;DistanceLeft;DistanceRight;PupilLeft;PupilRight;ValidityLeft;ValidityRight;IRMarkerCount;IRMarkerID;PupilGlassesRight
2023-01-19;3.2.2;ET psychophysiology 1;New test;P01;1;Rec 01;2023-01-09;66893;1920 x 1200;Tobii Fixation Filter;Projekt bez tytu³u.png;0;60;1920;1080;;;;;;;;;29405;13:12:28.625;1673269120393860;;;;;;;;;;;;;;;;1;;Fixation;683;882;524;;;;;;;;;0;0;0;0;0;0;0;0;;;;;;;;;10;914;629;841;582;877;605;877;545;246,93;154,28;227,04;167,08;236,99;160,68;216,25;239,87;586,38;274,61;240,45;597,43;;;;;639,59;639,59;4,27;4,44;0;0;;;
2023-01-19;3.2.2;ET psychophysiology 1;New test;P01;1;Rec 01;2023-01-09;66893;1920 x 1200;Tobii Fixation Filter;Projekt bez tytu³u.png;0;60;1920;1080;;;;;;;;;29421;13:12:28.642;1673269120410480;;;;;;;;;;;;;;;;1;;Fixation;683;882;524;;;;;;;;;0;0;0;0;0;0;0;0;;;;;;;;;11;910;631;839;579;874;605;874;545;245,70;153,69;226,55;167,70;236,13;160,69;216,20;239,70;586,65;274,60;240,34;597,59;;;;;639,76;639,76;4,18;4,38;0;0;;;
2023-01-19;3.2.2;ET psychophysiology 1;New test;P01;1;Rec 01;2023-01-09;66893;1920 x 1200;Tobii Fixation Filter;Projekt bez tytu³u.png;0;60;1920;1080;;;;;;;;;29438;13:12:28.659;1673269120427100;;;;;;;;;;;;;;;;1;;Fixation;683;882;524;;;;;;;;;0;0;0;0;0;0;0;0;;;;;;;;;12;801;617;760;583;780;600;780;540;216,48;157,45;205,32;166,86;210,90;162,15;215,90;239,76;587,27;274,32;240,06;597,14;;;;;640,36;640,36;4,15;4,31;0;0;;;
2023-01-19;3.2.2;ET psychophysiology 1;New test;P01;1;Rec 01;2023-01-09;66893;1920 x 1200;Tobii Fixation Filter;Projekt bez tytu³u.png;0;60;1920;1080;;;;;;;;;29455;13:12:28.675;1673269120443850;;;;;;;;;;;;;;;;1;;Fixation;683;882;524;;;;;;;;;0;0;0;0;0;0;0;0;;;;;;;;;13;587;516;549;487;568;501;568;441;158,65;184,98;148,29;192,74;153,47;188,86;215,44;240,01;587,95;273,70;240,33;597,60;;;;;641,12;641,12;4,03;4,25;0;0;;;
2023-01-19;3.2.2;ET psychophysiology 1;New test;P01;1;Rec 01;2023-01-09;66893;1920 x 1200;Tobii Fixation Filter;Projekt bez tytu³u.png;0;60;1920;1080;;;;;;;;;29471;13:12:28.692;1673269120460470;;;;;;;;;;;;;;;;2;;Fixation;167;325;257;;;;;;;;;1;0;0;0;0;0;0;0;;;;;;;;;14;340;341;339;363;339;352;339;292;91,73;232,05;91,64;226,07;91,69;229,06;215,02;240,84;589,97;273,15;240,44;597,71;;;;;643,32;643,32;3,98;4,17;0;0;;;
2023-01-19;3.2.2;ET psychophysiology 1;New test;P01;1;Rec 01;2023-01-09;66893;1920 x 1200;Tobii Fixation Filter;Projekt bez tytu³u.png;0;60;1920;1080;;;;;;;;;29488;13:12:28.709;1673269120477100;;;;;;;;;;;;;;;;2;;Fixation;167;325;257;;;;;;;;;1;0;0;0;0;0;0;0;;;;;;;;;15;222;198;259;297;240;247;240;187;60,09;270,92;70,00;244,05;65,04;257,49;215,08;240,79;589,94;273,06;240,55;597,72;;;;;643,27;643,27;3,99;4,10;0;0;;;
2023-01-19;3.2.2;ET psychophysiology 1;New test;P01;1;Rec 01;2023-01-09;66893;1920 x 1200;Tobii Fixation Filter;Projekt bez tytu³u.png;0;60;1920;1080;;;;;;;;;29504;13:12:28.725;1673269120493720;;;;;;;;;;;;;;;;2;;Fixation;167;325;257;;;;;;;;;1;0;0;0;0;0;0;0;;;;;;;;;16;328;379;170;248;249;313;249;253;88,50;221,85;46,02;257,25;67,26;239,55;214,90;241,01;589,21;273,13;240,45;597,39;;;;;642,72;642,72;3,88;4,05;0;0;;;
2023-01-19;3.2.2;ET psychophysiology 1;New test;P01;1;Rec 01;2023-01-09;66893;1920 x 1200;Tobii Fixation Filter;Projekt bez tytu³u.png;0;60;1920;1080;;;;;;;;;29521;13:12:28.742;1673269120510470;;;;;;;;;;;;;;;;2;;Fixation;167;325;257;;;;;;;;;1;0;0;0;0;0;0;0;;;;;;;;;17;334;354;318;242;326;298;326;238;90,09;228,56;85,90;258,86;88,00;243,71;214,85;241,34;589,23;273,17;240,58;597,39;;;;;642,87;642,87;3,84;3,98;0;0;;;
2023-01-19;3.2.2;ET psychophysiology 1;New test;P01;1;Rec 01;2023-01-09;66893;1920 x 1200;Tobii Fixation Filter;Projekt bez tytu³u.png;0;60;1920;1080;;;;;;;;;29538;13:12:28.759;1673269120527090;;;;;;;;;;;;;;;;2;;Fixation;167;325;257;;;;;;;;;1;0;0;0;0;0;0;0;;;;;;;;;18;346;369;300;265;323;317;323;257;93,41;224,52;81,09;252,70;87,25;238,61;214,72;241,85;589,39;273,18;240,86;597,75;;;;;643,25;643,25;3,81;3,95;0;0;;;
2023-01-19;3.2.2;ET psychophysiology 1;New test;P01;1;Rec 01;2023-01-09;66893;1920 x 1200;Tobii Fixation Filter;Projekt bez tytu³u.png;0;60;1920;1080;;;;;;;;;29554;13:12:28.775;1673269120543710;;;;;;;;;;;;;;;;2;;Fixation;167;325;257;;;;;;;;;1;0;0;0;0;0;0;0;;;;;;;;;19;352;354;303;269;327;311;327;251;95,20;228,72;81,93;251,74;88,57;240,23;214,56;242,36;589,67;273,09;240,61;597,06;;;;;643,73;643,73;3,75;3,89;0;0;;;
2023-01-19;3.2.2;ET psychophysiology 1;New test;P01;1;Rec 01;2023-01-09;66893;1920 x 1200;Tobii Fixation Filter;Projekt bez tytu³u.png;0;60;1920;1080;;;;;;;;;29571;13:12:28.792;1673269120560330;;;;;;;;;;;;;;;;2;;Fixation;167;325;257;;;;;;;;;1;0;0;0;0;0;0;0;;;;;;;;;20;338;353;312;283;325;318;325;258;91,34;229,03;84,18;247,69;87,76;238,36;214,38;242,57;589,52;272,92;240,60;597,06;;;;;643,69;643,69;3,72;3,87;0;0;;;
2023-01-19;3.2.2;ET psychophysiology 1;New test;P01;1;Rec 01;2023-01-09;66893;1920 x 1200;Tobii Fixation Filter;Projekt bez tytu³u.png;0;60;1920;1080;;;;;;;;;29588;13:12:28.809;1673269120577080;;;;;;;;;;;;;;;;2;;Fixation;167;325;257;;;;;;;;;1;0;0;0;0;0;0;0;;;;;;;;;21;341;358;304;276;322;317;322;257;92,14;227,59;82,24;249,71;87,19;238,65;214,17;242,66;589,25;272,74;240,32;596,78;;;;;643,51;643,51;3,69;3,80;0;0;;;
2023-01-19;3.2.2;ET psychophysiology 1;New test;P01;1;Rec 01;2023-01-09;66893;1920 x 1200;Tobii Fixation Filter;Projekt bez tytu³u.png;0;60;1920;1080;;;;;;;;;29604;13:12:28.825;1673269120593700;;;;;;;;;;;;;;;;2;;Fixation;167;325;257;;;;;;;;;1;0;0;0;0;0;0;0;;;;;;;;;22;347;361;309;294;328;327;328;267;93,67;226,86;83,54;244,93;88,61;235,89;213,87;242,87;589,38;272,46;240,03;596,32;;;;;643,73;643,73;3,62;3,81;0;0;;;
2023-01-19;3.2.2;ET psychophysiology 1;New test;P01;1;Rec 01;2023-01-09;66893;1920 x 1200;Tobii Fixation Filter;Projekt bez tytu³u.png;0;60;1920;1080;;;;;;;;;29621;13:12:28.842;1673269120610320;;;;;;;;;;;;;;;;2;;Fixation;167;325;257;;;;;;;;;1;0;0;0;0;0;0;0;;;;;;;;;23;276;206;293;200;284;203;284;143;74,45;268,76;79,06;270,32;76,76;269,54;213,65;243,16;589,76;272,07;240,09;596,36;;;;;644,22;644,22;3,64;3,78;0;0;;;
2023-01-19;3.2.2;ET psychophysiology 1;New test;P01;1;Rec 01;2023-01-09;66893;1920 x 1200;Tobii Fixation Filter;Projekt bez tytu³u.png;0;60;1920;1080;;;;;;;;;29638;13:12:28.859;1673269120626960;;;;;;;;;;;;;;;;3;;Fixation;300;247;131;;;;;;;;;1;0;0;0;1;0;0;0;;;;;;;;;24;240;160;258;229;249;194;249;134;64,78;281,00;69,59;262,43;67,18;271,71;213,31;243,48;590,42;271,67;240,23;596,31;;;;;644,97;644,97;3,63;3,73;0;0;;;
2023-01-19;3.2.2;ET psychophysiology 1;New test;P01;1;Rec 01;2023-01-09;66893;1920 x 1200;Tobii Fixation Filter;Projekt bez tytu³u.png;0;60;1920;1080;;;;;;;;;29655;13:12:28.876;1673269120643690;;;;;;;;;;;;;;;;3;;Fixation;300;247;131;;;;;;;;;1;0;0;0;1;0;0;0;;;;;;;;;25;229;162;267;201;248;181;248;121;61,94;280,54;72,03;269,89;66,99;275,22;212,97;243,38;590,11;271,42;239,92;595,72;;;;;644,68;644,68;3,62;3,73;0;0;;;
2023-01-19;3.2.2;ET psychophysiology 1;New test;P01;1;Rec 01;2023-01-09;66893;1920 x 1200;Tobii Fixation Filter;Projekt bez tytu³u.png;0;60;1920;1080;;;;;;;;;29671;13:12:28.892;1673269120660320;;;;;;;;;;;;;;;;3;;Fixation;300;247;131;;;;;;;;;1;0;0;0;1;0;0;0;;;;;;;;;26;237;165;275;153;256;159;256;99;64,07;279,75;74,31;282,96;69,19;281,36;212,65;243,36;589,69;271,18;240,05;595,67;;;;;644,31;644,31;3,58;3,73;0;0;;;
2023-01-19;3.2.2;ET psychophysiology 1;New test;P01;1;Rec 01;2023-01-09;66893;1920 x 1200;Tobii Fixation Filter;Projekt bez tytu³u.png;0;60;1920;1080;;;;;;;;;29688;13:12:28.909;1673269120676950;;;;;;;;;;;;;;;;3;;Fixation;300;247;131;;;;;;;;;1;0;0;0;1;0;0;0;;;;;;;;;27;238;161;263;243;250;202;250;142;64,38;280,92;70,92;258,74;67,65;269,83;212,32;243,42;589,23;270,83;240,57;595,46;;;;;643,95;643,95;3,56;3,68;0;0;;;
2023-01-19;3.2.2;ET psychophysiology 1;New test;P01;1;Rec 01;2023-01-09;66893;1920 x 1200;Tobii Fixation Filter;Projekt bez tytu³u.png;0;60;1920;1080;;;;;;;;;29705;13:12:28.926;1673269120693560;;;;;;;;;;;;;;;;3;;Fixation;300;247;131;;;;;;;;;1;0;0;0;1;0;0;0;;;;;;;;;28;235;162;262;204;248;183;248;123;63,59;280,47;70,73;269,10;67,16;274,79;211,97;243,54;588,77;270,55;240,36;594,24;;;;;643,61;643,61;3,56;3,69;0;0;;;
2023-01-19;3.2.2;ET psychophysiology 1;New test;P01;1;Rec 01;2023-01-09;66893;1920 x 1200;Tobii Fixation Filter;Projekt bez tytu³u.png;0;60;1920;1080;;;;;;;;;29721;13:12:28.942;1673269120710300;;;;;;;;;;;;;;;;3;;Fixation;300;247;131;;;;;;;;;1;0;0;0;1;0;0;0;;;;;;;;;29;237;169;269;168;253;168;253;108;64,10;278,73;72,57;278,78;68,33;278,75;211,59;243,75;588,36;270,23;240,71;594,09;;;;;643,36;643,36;3,56;3,71;0;0;;;
2023-01-19;3.2.2;ET psychophysiology 1;New test;P01;1;Rec 01;2023-01-09;66893;1920 x 1200;Tobii Fixation Filter;Projekt bez tytu³u.png;0;60;1920;1080;;;;;;;;;29738;13:12:28.959;1673269120726940;;;;;;;;;;;;;;;;3;;Fixation;300;247;131;;;;;;;;;1;0;0;0;1;0;0;0;;;;;;;;;30;232;159;260;199;246;179;246;119;62,72;281,28;70,21;270,53;66,47;275,91;211,21;243,94;587,99;269,85;241,02;593,37;;;;;643,13;643,13;3,55;3,64;0;0;;;
2023-01-19;3.2.2;ET psychophysiology 1;New test;P01;1;Rec 01;2023-01-09;66893;1920 x 1200;Tobii Fixation Filter;Projekt bez tytu³u.png;0;60;1920;1080;;;;;;;;;29755;13:12:28.976;1673269120743550;;;;;;;;;;;;;;;;3;;Fixation;300;247;131;;;;;;;;;1;0;0;0;1;0;0;0;;;;;;;;;31;238;162;254;198;246;180;246;120;64,22;280,64;68,55;270,91;66,39;275,77;210,83;244,01;587,51;269,48;241,32;592,99;;;;;642,77;642,77;3,54;3,62;0;0;;;
2023-01-19;3.2.2;ET psychophysiology 1;New test;P01;1;Rec 01;2023-01-09;66893;1920 x 1200;Tobii Fixation Filter;Projekt bez tytu³u.png;0;60;1920;1080;;;;;;;;;29771;13:12:28.992;1673269120760170;;;;;;;;;;;;;;;;3;;Fixation;300;247;131;;;;;;;;;1;0;0;0;1;0;0;0;;;;;;;;;32;259;186;241;244;250;215;250;155;69,98;273,92;65,02;258,31;67,50;266,11;210,41;244,22;587,43;269,10;241,78;592,81;;;;;642,81;642,81;3,54;3,63;0;0;;;
2023-01-19;3.2.2;ET psychophysiology 1;New test;P01;1;Rec 01;2023-01-09;66893;1920 x 1200;Tobii Fixation Filter;Projekt bez tytu³u.png;0;60;1920;1080;;;;;;;;;29788;13:12:29.009;1673269120776930;;;;;;;;;;;;;;;;3;;Fixation;300;247;131;;;;;;;;;1;0;0;0;1;0;0;0;;;;;;;;;33;277;187;247;195;262;191;262;131;74,82;273,89;66,80;271,74;70,81;272,82;210,00;244,34;587,38;268,73;241,76;592,33;;;;;642,85;642,85;3,51;3,60;0;0;;;
2023-01-19;3.2.2;ET psychophysiology 1;New test;P01;1;Rec 01;2023-01-09;66893;1920 x 1200;Tobii Fixation Filter;Projekt bez tytu³u.png;0;60;1920;1080;;;;;;;;;29805;13:12:29.026;1673269120793540;;;;;;;;;;;;;;;;3;;Fixation;300;247;131;;;;;;;;;1;0;0;0;1;0;0;0;;;;;;;;;34;209;176;221;227;215;201;215;141;56,46;276,65;59,62;262,85;58,04;269,75;209,61;244,39;587,49;268,30;242,03;592,21;;;;;643,00;643,00;3,50;3,58;0;0;;;
2023-01-19;3.2.2;ET psychophysiology 1;New test;P01;1;Rec 01;2023-01-09;66893;1920 x 1200;Tobii Fixation Filter;Projekt bez tytu³u.png;0;60;1920;1080;;;;;;;;;29821;13:12:29.042;1673269120810160;;;;;;;;;;;;;;;;3;;Fixation;300;247;131;;;;;;;;;1;0;0;0;1;0;0;0;;;;;;;;;35;215;180;215;236;215;208;215;148;58,16;275,77;58,10;260,52;58,13;268,14;209,24;244,50;587,66;267,98;242,21;592,14;;;;;643,23;643,23;3,49;3,60;0;0;;;
2023-01-19;3.2.2;ET psychophysiology 1;New test;P01;1;Rec 01;2023-01-09;66893;1920 x 1200;Tobii Fixation Filter;Projekt bez tytu³u.png;0;60;1920;1080;;;;;;;;;29838;13:12:29.059;1673269120826780;;;;;;;;;;;;;;;;3;;Fixation;300;247;131;;;;;;;;;1;0;0;0;1;0;0;0;;;;;;;;;36;215;179;217;238;216;208;216;148;58,19;275,91;58,54;259,97;58,36;267,94;208,91;244,52;587,70;267,68;242,37;592,08;;;;;643,31;643,31;3,50;3,61;0;0;;;
2023-01-19;3.2.2;ET psychophysiology 1;New test;P01;1;Rec 01;2023-01-09;66893;1920 x 1200;Tobii Fixation Filter;Projekt bez tytu³u.png;0;60;1920;1080;;;;;;;;;29855;13:12:29.076;1673269120843530;;;;;;;;;;;;;;;;3;;Fixation;300;247;131;;;;;;;;;1;0;0;0;1;0;0;0;;;;;;;;;37;247;212;;;247;212;247;152;66,69;267,00;;;;;208,62;244,53;587,70;;-33,13;;;;;;643,33;;3,50;;0;4;;;
2023-01-19;3.2.2;ET psychophysiology 1;New test;P01;1;Rec 01;2023-01-09;66893;1920 x 1200;Tobii Fixation Filter;Projekt bez tytu³u.png;0;60;1920;1080;;;;;;;;;29871;13:12:29.092;1673269120860150;;;;;;;;;;;;;;;;3;;Fixation;300;247;131;;;;;;;;;1;0;0;0;1;0;0;0;;;;;;;;;38;226;169;;;226;169;226;109;61,01;278,55;;;;;208,33;244,72;588,29;;-33,13;;;;;;643,97;;3,50;;0;4;;;
2023-01-19;3.2.2;ET psychophysiology 1;New test;P01;1;Rec 01;2023-01-09;66893;1920 x 1200;Tobii Fixation Filter;Projekt bez tytu³u.png;0;60;1920;1080;;;;;;;;;29888;13:12:29.109;1673269120876780;;;;;;;;;;;;;;;;3;;Fixation;300;247;131;;;;;;;;;1;0;0;0;1;0;0;0;;;;;;;;;39;210;174;;;210;174;210;114;56,70;277,19;;;;;208,15;244,70;588,39;;-33,13;;;;;;644,06;;3,49;;0;4;;;
2023-01-19;3.2.2;ET psychophysiology 1;New test;P01;1;Rec 01;2023-01-09;66893;1920 x 1200;Tobii Fixation Filter;Projekt bez tytu³u.png;0;60;1920;1080;;;;;;;;;29905;13:12:29.125;1673269120893390;;;;;;;;;;;;;;;;3;;Fixation;300;247;131;;;;;;;;;1;0;0;0;1;0;0;0;;;;;;;;;40;216;171;211;196;213;183;213;123;58,36;278,21;56,91;271,46;57,63;274,84;207,96;244,89;588,97;266,82;242,56;592,00;;;;;644,68;644,68;3,52;3,60;0;0;;;
2023-01-19;3.2.2;ET psychophysiology 1;New test;P01;1;Rec 01;2023-01-09;66893;1920 x 1200;Tobii Fixation Filter;Projekt bez tytu³u.png;0;60;1920;1080;;;;;;;;;29921;13:12:29.142;1673269120910140;;;;;;;;;;;;;;;;3;;Fixation;300;247;131;;;;;;;;;1;0;0;0;1;0;0;0;;;;;;;;;41;214;175;184;220;199;197;199;137;57,85;276,96;49,74;264,89;53,79;270,92;207,95;244,33;588,03;266,77;243,03;592,75;;;;;643,60;643,60;3,49;3,62;0;0;;;
2023-01-19;3.2.2;ET psychophysiology 1;New test;P01;1;Rec 01;2023-01-09;66893;1920 x 1200;Tobii Fixation Filter;Projekt bez tytu³u.png;0;60;1920;1080;;;;;;;;;29938;13:12:29.159;1673269120926770;;;;;;;;;;;;;;;;4;;Fixation;350;199;133;;;;;;;;;1;0;0;0;1;0;0;0;;;;;;;;;42;213;173;226;424;219;298;219;238;57,61;277,57;60,96;209,75;59,29;243,66;207,82;244,46;588,57;269,33;218,67;541,23;;;;;644,14;644,14;3,51;3,27;0;0;;;
