ExportDate;StudioVersionRec;StudioProjectName;StudioTestName;ParticipantName;[Q01]Value;RecordingName;RecordingDate;RecordingDuration;RecordingResolution;FixationFilter;MediaName;MediaPosX (ADCSpx);MediaPosY (ADCSpx);MediaWidth;MediaHeight;SegmentName;SegmentStart;SegmentEnd;SegmentDuration;SceneName;SceneSegmentStart;SceneSegmentEnd;SceneSegmentDuration;RecordingTimestamp;LocalTimeStamp;EyeTrackerTimestamp;MouseEventIndex;MouseEvent;MouseEventX (ADCSpx);MouseEventY (ADCSpx);MouseEventX (MCSpx);MouseEventY (MCSpx);KeyPressEventIndex;KeyPressEvent;StudioEventIndex;StudioEvent;StudioEventData;ExternalEventIndex;ExternalEvent;ExternalEventValue;EventMarkerValue;FixationIndex;SaccadeIndex;GazeEventType;GazeEventDuration;FixationPointX (MCSpx);FixationPointY (MCSpx);AOI[CatUL_face]Hit;AOI[CatUR_face]Hit;AOI[CatLR_face]Hit;AOI[CatLL_face]Hit;AOI[CatUL_body]Hit;AOI[CatUR_body]Hit;AOI[CatLL_body]Hit;AOI[CatLR_body]Hit;AOI[DogUL_body]Hit;AOI[DogUR_body]Hit;AOI[DogLL_body]Hit;AOI[DogLR_body]Hit;AOI[DogUL_face]Hit;AOI[DogUR_face]Hit;AOI[DogLL_face]Hit;AOI[DogLR_face]Hit;AOI[BabyUL_body]Hit;AOI[BabyUR_body]Hit;AOI[BabyLL_body]Hit;AOI[BabyLR_body]Hit;AOI[BabyUL_face]Hit;AOI[BabyUR_face]Hit;AOI[BabyLL_face]Hit;AOI[BabyLR_face]Hit;GazePointIndex;GazePointLeftX (ADCSpx);GazePointLeftY (ADCSpx);GazePointRightX (ADCSpx);GazePointRightY (ADCSpx);GazePointX (ADCSpx);GazePointY (ADCSpx);GazePointX (MCSpx);GazePointY (MCSpx);GazePointLeftX (ADCSmm);GazePointLeftY (ADCSmm);GazePointRightX (ADCSmm);GazePointRightY (ADCSmm);StrictAverageGazePointX (ADCSmm);StrictAverageGazePointY (ADCSmm);EyePosLeftX (ADCSmm);EyePosLeftY (ADCSmm);EyePosLeftZ (ADCSmm);EyePosRightX (ADCSmm);EyePosRightY (ADCSmm);EyePosRightZ (ADCSmm);CamLeftX;CamLeftY;CamRightX;CamRightY;DistanceLeft;DistanceRight;PupilLeft;PupilRight;ValidityLeft;ValidityRight;IRMarkerCount;IRMarkerID;PupilGlassesRight
2023-01-19;3.2.2;ET psychophysiology 1;New test;P01;1;Rec 01;2023-01-09;66893;1920 x 1200;Tobii Fixation Filter;2.png;0;60;1920;1080;;;;;;;;;51306;13:12:50.527;1673269142292610;;;;;;;;;;;;;;;;1;;Fixation;466;766;545;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;10;810;634;724;601;767;617;767;557;218,69;152,98;195,60;161,81;207,15;157,39;209,53;233,24;573,05;268,16;230,37;581,71;;;;;625,23;625,23;4,07;4,19;0;0;;;
2023-01-19;3.2.2;ET psychophysiology 1;New test;P01;1;Rec 01;2023-01-09;66893;1920 x 1200;Tobii Fixation Filter;2.png;0;60;1920;1080;;;;;;;;;51322;13:12:50.543;1673269142309230;;;;;;;;;;;;;;;;1;;Fixation;466;766;545;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;11;798;631;728;599;763;615;763;555;215,61;153,74;196,52;162,33;206,06;158,04;209,52;232,89;572,82;268,14;230,10;581,61;;;;;624,88;624,88;4,01;4,12;0;0;;;
2023-01-19;3.2.2;ET psychophysiology 1;New test;P01;1;Rec 01;2023-01-09;66893;1920 x 1200;Tobii Fixation Filter;2.png;0;60;1920;1080;;;;;;;;;51339;13:12:50.560;1673269142325980;;;;;;;;;;;;;;;;1;;Fixation;466;766;545;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;12;805;629;725;597;765;613;765;553;217,45;154,44;195,89;163,10;206,67;158,77;209,52;232,67;572,66;268,13;229,87;581,42;;;;;624,64;624,64;3,94;4,06;0;0;;;
2023-01-19;3.2.2;ET psychophysiology 1;New test;P01;1;Rec 01;2023-01-09;66893;1920 x 1200;Tobii Fixation Filter;2.png;0;60;1920;1080;;;;;;;;;51356;13:12:50.577;1673269142342600;;;;;;;;;;;;;;;;1;;Fixation;466;766;545;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;13;738;643;676;610;707;626;707;566;199,40;150,47;182,59;159,39;190,99;154,93;209,36;232,43;572,50;267,93;229,66;581,20;;;;;624,41;624,41;3,89;4,01;0;0;;;
2023-01-19;3.2.2;ET psychophysiology 1;New test;P01;1;Rec 01;2023-01-09;66893;1920 x 1200;Tobii Fixation Filter;2.png;0;60;1920;1080;;;;;;;;;51372;13:12:50.593;1673269142359230;;;;;;;;;;;;;;;;1;;Fixation;466;766;545;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;14;536;616;472;612;504;614;504;554;144,83;157,81;127,43;158,94;136,13;158,38;208,91;232,48;572,99;267,33;229,74;581,56;;;;;624,90;624,90;3,82;3,96;0;0;;;
2023-01-19;3.2.2;ET psychophysiology 1;New test;P01;1;Rec 01;2023-01-09;66893;1920 x 1200;Tobii Fixation Filter;2.png;0;60;1920;1080;;;;;;;;;51389;13:12:50.610;1673269142375850;;;;;;;;;;;;;;;;2;;Fixation;216;390;557;;;;;;;;;;;;;;;;;0;0;1;0;0;0;0;0;15;417;619;315;622;366;620;366;560;112,67;157,13;85,13;156,08;98,90;156,61;208,69;232,17;572,63;266,96;229,51;581,15;;;;;624,46;624,46;3,74;3,89;0;0;;;
2023-01-19;3.2.2;ET psychophysiology 1;New test;P01;1;Rec 01;2023-01-09;66893;1920 x 1200;Tobii Fixation Filter;2.png;0;60;1920;1080;;;;;;;;;51406;13:12:50.627;1673269142392600;;;;;;;;;;;;;;;;2;;Fixation;216;390;557;;;;;;;;;;;;;;;;;0;0;1;0;0;0;0;0;16;431;616;320;619;375;617;375;557;116,47;157,81;86,54;156,91;101,51;157,36;208,70;232,08;572,48;267,07;229,52;581,23;;;;;624,29;624,29;3,71;3,84;0;0;;;
2023-01-19;3.2.2;ET psychophysiology 1;New test;P01;1;Rec 01;2023-01-09;66893;1920 x 1200;Tobii Fixation Filter;2.png;0;60;1920;1080;;;;;;;;;51422;13:12:50.643;1673269142409220;;;;;;;;;;;;;;;;2;;Fixation;216;390;557;;;;;;;;;;;;;;;;;0;0;1;0;0;0;0;0;17;436;655;337;631;386;643;386;583;117,73;147,23;90,95;153,86;104,34;150,55;208,67;232,31;572,91;267,08;229,23;580,79;;;;;624,78;624,78;3,69;3,82;0;0;;;
2023-01-19;3.2.2;ET psychophysiology 1;New test;P01;1;Rec 01;2023-01-09;66893;1920 x 1200;Tobii Fixation Filter;2.png;0;60;1920;1080;;;;;;;;;51439;13:12:50.660;1673269142425840;;;;;;;;;;;;;;;;2;;Fixation;216;390;557;;;;;;;;;;;;;;;;;0;0;1;0;0;0;0;0;18;438;641;342;589;390;615;390;555;118,25;150,95;92,33;165,05;105,29;158,00;208,73;232,22;572,70;267,15;229,34;581,00;;;;;624,54;624,54;3,64;3,74;0;0;;;
2023-01-19;3.2.2;ET psychophysiology 1;New test;P01;1;Rec 01;2023-01-09;66893;1920 x 1200;Tobii Fixation Filter;2.png;0;60;1920;1080;;;;;;;;;51456;13:12:50.677;1673269142442460;;;;;;;;;;;;;;;;2;;Fixation;216;390;557;;;;;;;;;;;;;;;;;0;0;1;0;0;0;0;0;19;440;638;335;601;387;619;387;559;118,88;151,77;90,54;161,88;104,71;156,83;208,80;232,13;572,50;267,23;229,34;581,00;;;;;624,32;624,32;3,63;3,75;0;0;;;
2023-01-19;3.2.2;ET psychophysiology 1;New test;P01;1;Rec 01;2023-01-09;66893;1920 x 1200;Tobii Fixation Filter;2.png;0;60;1920;1080;;;;;;;;;51472;13:12:50.693;1673269142459210;;;;;;;;;;;;;;;;2;;Fixation;216;390;557;;;;;;;;;;;;;;;;;0;0;1;0;0;0;0;0;20;438;642;351;606;394;624;394;564;118,32;150,79;94,83;160,46;106,57;155,63;208,84;232,31;572,84;267,32;229,42;581,05;;;;;624,70;624,70;3,61;3,72;0;0;;;
2023-01-19;3.2.2;ET psychophysiology 1;New test;P01;1;Rec 01;2023-01-09;66893;1920 x 1200;Tobii Fixation Filter;2.png;0;60;1920;1080;;;;;;;;;51489;13:12:50.710;1673269142475830;;;;;;;;;;;;;;;;2;;Fixation;216;390;557;;;;;;;;;;;;;;;;;0;0;1;0;0;0;0;0;21;440;627;340;602;390;614;390;554;118,97;154,73;91,92;161,61;105,44;158,17;208,97;232,19;572,57;267,45;229,44;581,08;;;;;624,40;624,40;3,55;3,67;0;0;;;
2023-01-19;3.2.2;ET psychophysiology 1;New test;P01;1;Rec 01;2023-01-09;66893;1920 x 1200;Tobii Fixation Filter;2.png;0;60;1920;1080;;;;;;;;;51506;13:12:50.727;1673269142492450;;;;;;;;;;;;;;;;2;;Fixation;216;390;557;;;;;;;;;;;;;;;;;0;0;1;0;0;0;0;0;22;432;623;343;603;387;613;387;553;116,63;155,92;92,52;161,27;104,57;158,59;209,09;232,20;572,61;267,57;229,47;581,26;;;;;624,43;624,43;3,52;3,63;0;0;;;
2023-01-19;3.2.2;ET psychophysiology 1;New test;P01;1;Rec 01;2023-01-09;66893;1920 x 1200;Tobii Fixation Filter;2.png;0;60;1920;1080;;;;;;;;;51522;13:12:50.743;1673269142509080;;;;;;;;;;;;;;;;2;;Fixation;216;390;557;;;;;;;;;;;;;;;;;0;0;1;0;0;0;0;0;23;449;632;346;599;397;615;397;555;121,37;153,47;93,39;162,32;107,38;157,89;209,21;232,27;572,78;267,70;229,47;581,31;;;;;624,60;624,60;3,51;3,63;0;0;;;
2023-01-19;3.2.2;ET psychophysiology 1;New test;P01;1;Rec 01;2023-01-09;66893;1920 x 1200;Tobii Fixation Filter;2.png;0;60;1920;1080;;;;;;;;;51539;13:12:50.760;1673269142525830;;;;;;;;;;;;;;;;2;;Fixation;216;390;557;;;;;;;;;;;;;;;;;0;0;1;0;0;0;0;0;24;446;629;348;600;397;614;397;554;120,42;154,36;93,90;162,12;107,16;158,24;209,34;232,33;572,90;267,84;229,35;581,10;;;;;624,73;624,73;3,49;3,57;0;0;;;
2023-01-19;3.2.2;ET psychophysiology 1;New test;P01;1;Rec 01;2023-01-09;66893;1920 x 1200;Tobii Fixation Filter;2.png;0;60;1920;1080;;;;;;;;;51556;13:12:50.777;1673269142542450;;;;;;;;;;;;;;;;2;;Fixation;216;390;557;;;;;;;;;;;;;;;;;0;0;1;0;0;0;0;0;25;442;633;347;602;394;617;394;557;119,50;153,26;93,84;161,61;106,67;157,43;209,49;232,35;572,93;268,00;229,30;581,04;;;;;624,75;624,75;3,48;3,57;0;0;;;
2023-01-19;3.2.2;ET psychophysiology 1;New test;P01;1;Rec 01;2023-01-09;66893;1920 x 1200;Tobii Fixation Filter;2.png;0;60;1920;1080;;;;;;;;;51572;13:12:50.793;1673269142559070;;;;;;;;;;;;;;;;2;;Fixation;216;390;557;;;;;;;;;;;;;;;;;0;0;1;0;0;0;0;0;26;441;638;338;613;389;625;389;565;119,17;151,86;91,26;158,65;105,22;155,26;209,63;232,36;573,00;268,12;229,32;581,21;;;;;624,80;624,80;3,42;3,56;0;0;;;
2023-01-19;3.2.2;ET psychophysiology 1;New test;P01;1;Rec 01;2023-01-09;66893;1920 x 1200;Tobii Fixation Filter;2.png;0;60;1920;1080;;;;;;;;;51589;13:12:50.810;1673269142575690;;;;;;;;;;;;;;;;2;;Fixation;216;390;557;;;;;;;;;;;;;;;;;0;0;1;0;0;0;0;0;27;388;786;253;788;320;787;320;727;104,75;112,00;68,43;111,42;86,59;111,71;209,80;232,03;573,01;267,97;229,04;581,28;;;;;624,66;624,66;3,43;3,54;0;0;;;
2023-01-19;3.2.2;ET psychophysiology 1;New test;P01;1;Rec 01;2023-01-09;66893;1920 x 1200;Tobii Fixation Filter;2.png;0;60;1920;1080;;;;;;;;;51606;13:12:50.827;1673269142592440;;;;;;;;;;;;;;;;3;;Fixation;183;295;854;;;;;;;;;;;;;;;;;0;0;1;0;0;0;1;0;28;374;916;255;902;314;909;314;849;100,95;76,77;68,85;80,48;84,90;78,62;209,96;231,83;573,04;267,96;228,89;581,34;;;;;624,59;624,59;3,44;3,54;0;0;;;
2023-01-19;3.2.2;ET psychophysiology 1;New test;P01;1;Rec 01;2023-01-09;66893;1920 x 1200;Tobii Fixation Filter;2.png;0;60;1920;1080;;;;;;;;;51622;13:12:50.843;1673269142609060;;;;;;;;;;;;;;;;3;;Fixation;183;295;854;;;;;;;;;;;;;;;;;0;0;1;0;0;0;1;0;29;358;924;230;900;294;912;294;852;96,58;74,63;62,04;81,14;79,31;77,88;209,98;231,78;573,08;268,09;228,93;581,60;;;;;624,60;624,60;3,42;3,52;0;0;;;
2023-01-19;3.2.2;ET psychophysiology 1;New test;P01;1;Rec 01;2023-01-09;66893;1920 x 1200;Tobii Fixation Filter;2.png;0;60;1920;1080;;;;;;;;;51639;13:12:50.860;1673269142625680;;;;;;;;;;;;;;;;3;;Fixation;183;295;854;;;;;;;;;;;;;;;;;0;0;1;0;0;0;1;0;30;362;922;224;912;293;917;293;857;97,89;75,09;60,61;77,82;79,25;76,46;210,04;231,66;573,00;268,19;228,85;581,63;;;;;624,47;624,47;3,39;3,46;0;0;;;
2023-01-19;3.2.2;ET psychophysiology 1;New test;P01;1;Rec 01;2023-01-09;66893;1920 x 1200;Tobii Fixation Filter;2.png;0;60;1920;1080;;;;;;;;;51656;13:12:50.876;1673269142642300;;;;;;;;;;;;;;;;3;;Fixation;183;295;854;;;;;;;;;;;;;;;;;0;0;1;0;0;0;1;0;31;360;930;229;912;294;921;294;861;97,14;73,08;61,84;77,73;79,49;75,41;210,09;231,51;572,80;268,28;228,77;581,55;;;;;624,22;624,22;3,37;3,48;0;0;;;
2023-01-19;3.2.2;ET psychophysiology 1;New test;P01;1;Rec 01;2023-01-09;66893;1920 x 1200;Tobii Fixation Filter;2.png;0;60;1920;1080;;;;;;;;;51672;13:12:50.893;1673269142659050;;;;;;;;;;;;;;;;3;;Fixation;183;295;854;;;;;;;;;;;;;;;;;0;0;1;0;0;0;1;0;32;360;928;233;904;296;916;296;856;97,35;73,57;63,05;79,88;80,20;76,72;210,12;231,31;572,70;268,34;228,69;581,59;;;;;624,05;624,05;3,38;3,47;0;0;;;
2023-01-19;3.2.2;ET psychophysiology 1;New test;P01;1;Rec 01;2023-01-09;66893;1920 x 1200;Tobii Fixation Filter;2.png;0;60;1920;1080;;;;;;;;;51689;13:12:50.910;1673269142675680;;;;;;;;;;;;;;;;3;;Fixation;183;295;854;;;;;;;;;;;;;;;;;0;0;1;0;0;0;1;0;33;362;916;237;911;299;913;299;853;97,79;76,88;64,03;78,07;80,91;77,47;210,09;231,24;572,85;268,36;228,60;581,53;;;;;624,16;624,16;3,35;3,48;0;0;;;
2023-01-19;3.2.2;ET psychophysiology 1;New test;P01;1;Rec 01;2023-01-09;66893;1920 x 1200;Tobii Fixation Filter;2.png;0;60;1920;1080;;;;;;;;;51705;13:12:50.926;1673269142692300;;;;;;;;;;;;;;;;3;;Fixation;183;295;854;;;;;;;;;;;;;;;;;0;0;1;0;0;0;1;0;34;366;925;227;907;296;916;296;856;98,94;74,40;61,37;79,17;80,15;76,78;210,03;231,23;572,99;268,36;228,54;581,49;;;;;624,29;624,29;3,38;3,44;0;0;;;
2023-01-19;3.2.2;ET psychophysiology 1;New test;P01;1;Rec 01;2023-01-09;66893;1920 x 1200;Tobii Fixation Filter;2.png;0;60;1920;1080;;;;;;;;;51722;13:12:50.943;1673269142708920;;;;;;;;;;;;;;;;3;;Fixation;183;295;854;;;;;;;;;;;;;;;;;0;0;1;0;0;0;1;0;35;371;926;231;908;301;917;301;857;100,14;73,94;62,52;78,84;81,33;76,39;209,96;231,17;573,00;268,32;228,44;581,23;;;;;624,27;624,27;3,36;3,46;0;0;;;
2023-01-19;3.2.2;ET psychophysiology 1;New test;P01;1;Rec 01;2023-01-09;66893;1920 x 1200;Tobii Fixation Filter;2.png;0;60;1920;1080;;;;;;;;;51739;13:12:50.960;1673269142725660;;;;;;;;;;;;;;;;3;;Fixation;183;295;854;;;;;;;;;;;;;;;;;0;0;1;0;0;0;1;0;36;364;920;224;902;294;911;294;851;98,34;75,65;60,60;80,52;79,47;78,08;209,89;231,10;572,93;268,30;228,45;581,17;;;;;624,19;624,19;3,33;3,46;0;0;;;
2023-01-19;3.2.2;ET psychophysiology 1;New test;P01;1;Rec 01;2023-01-09;66893;1920 x 1200;Tobii Fixation Filter;2.png;0;60;1920;1080;;;;;;;;;51755;13:12:50.976;1673269142742290;;;;;;;;;;;;;;;;3;;Fixation;183;295;854;;;;;;;;;;;;;;;;;0;0;1;0;0;0;1;0;37;361;912;227;907;294;909;294;849;97,61;77,74;61,44;79,27;79,53;78,51;209,80;231,04;572,87;268,23;228,40;581,00;;;;;624,11;624,11;3,38;3,46;0;0;;;
2023-01-19;3.2.2;ET psychophysiology 1;New test;P01;1;Rec 01;2023-01-09;66893;1920 x 1200;Tobii Fixation Filter;2.png;0;60;1920;1080;;;;;;;;;51772;13:12:50.993;1673269142758910;;;;;;;;;;;;;;;;3;;Fixation;183;295;854;;;;;;;;;;;;;;;;;0;0;1;0;0;0;1;0;38;326;958;189;957;257;957;257;897;88,19;65,29;50,95;65,57;69,57;65,43;209,72;230,91;572,92;268,08;228,29;580,89;;;;;624,11;624,11;3,34;3,45;0;0;;;
2023-01-19;3.2.2;ET psychophysiology 1;New test;P01;1;Rec 01;2023-01-09;66893;1920 x 1200;Tobii Fixation Filter;2.png;0;60;1920;1080;;;;;;;;;51789;13:12:51.010;1673269142775530;;;;;;;;;;;;;;;;4;;Fixation;583;274;905;;;;;;;;;;;;;;;;;0;0;1;0;0;0;1;0;39;333;982;207;957;270;969;270;909;89,88;59,00;55,84;65,65;72,86;62,32;209,63;230,86;572,94;268,03;228,18;580,61;;;;;624,12;624,12;3,37;3,43;0;0;;;
2023-01-19;3.2.2;ET psychophysiology 1;New test;P01;1;Rec 01;2023-01-09;66893;1920 x 1200;Tobii Fixation Filter;2.png;0;60;1920;1080;;;;;;;;;51805;13:12:51.026;1673269142792280;;;;;;;;;;;;;;;;4;;Fixation;583;274;905;;;;;;;;;;;;;;;;;0;0;1;0;0;0;1;0;40;321;976;202;961;261;968;261;908;86,70;60,45;54,65;64,54;70,67;62,49;209,60;230,78;572,97;268,02;228,10;580,45;;;;;624,11;624,11;3,38;3,44;0;0;;;
2023-01-19;3.2.2;ET psychophysiology 1;New test;P01;1;Rec 01;2023-01-09;66893;1920 x 1200;Tobii Fixation Filter;2.png;0;60;1920;1080;;;;;;;;;51822;13:12:51.043;1673269142808900;;;;;;;;;;;;;;;;4;;Fixation;583;274;905;;;;;;;;;;;;;;;;;0;0;1;0;0;0;1;0;41;323;985;204;962;263;973;263;913;87,24;58,06;55,08;64,25;71,16;61,15;209,58;230,69;573,01;268,05;228,01;580,30;;;;;624,11;624,11;3,37;3,42;0;0;;;
2023-01-19;3.2.2;ET psychophysiology 1;New test;P01;1;Rec 01;2023-01-09;66893;1920 x 1200;Tobii Fixation Filter;2.png;0;60;1920;1080;;;;;;;;;51839;13:12:51.060;1673269142825520;;;;;;;;;;;;;;;;4;;Fixation;583;274;905;;;;;;;;;;;;;;;;;0;0;1;0;0;0;1;0;42;347;972;203;952;275;962;275;902;93,76;61,53;54,84;66,97;74,30;64,25;209,61;230,53;572,87;268,10;228,08;580,55;;;;;623,91;623,91;3,35;3,44;0;0;;;
2023-01-19;3.2.2;ET psychophysiology 1;New test;P01;1;Rec 01;2023-01-09;66893;1920 x 1200;Tobii Fixation Filter;2.png;0;60;1920;1080;;;;;;;;;51855;13:12:51.076;1673269142842140;;;;;;;;;;;;;;;;4;;Fixation;583;274;905;;;;;;;;;;;;;;;;;0;0;1;0;0;0;1;0;43;355;992;197;948;276;970;276;910;95,87;56,27;53,11;68,17;74,49;62,22;209,64;230,55;573,02;268,19;227,95;580,29;;;;;624,06;624,06;3,35;3,46;0;0;;;
